POZO,FECHA,AGUA_INYECTADA,PIA
well_83,25/03/2023,0,0
well_83,26/03/2023,0,0
well_83,27/03/2023,0,0
well_83,28/03/2023,0,0
well_83,29/03/2023,0,0
well_83,30/03/2023,0,0
well_83,31/03/2023,0,0
well_83,1/04/2023,0,0
well_83,2/04/2023,0,0
well_83,3/04/2023,0,0
well_83,4/04/2023,0,0
well_83,5/04/2023,0,0
well_83,6/04/2023,0,0
well_83,7/04/2023,0,0
well_83,8/04/2023,0,0
well_83,9/04/2023,0,0
well_83,10/04/2023,0,0
well_83,11/04/2023,0,0
well_83,12/04/2023,0,0
well_83,13/04/2023,0,0
well_83,14/04/2023,0,0
well_83,15/04/2023,0,0
well_83,16/04/2023,0,0
well_83,17/04/2023,0,0
well_83,18/04/2023,0,0
well_83,19/04/2023,0,0
well_83,20/04/2023,0,0
well_83,21/04/2023,0,0
well_83,22/04/2023,0,0
well_83,23/04/2023,0,0
well_83,24/04/2023,0,0
well_83,25/04/2023,0,0
well_83,26/04/2023,0,0
well_83,27/04/2023,0,0
well_83,28/04/2023,0,0
well_83,29/04/2023,0,0
well_83,30/04/2023,0,0
well_83,1/05/2023,0,0
well_83,2/05/2023,0,0
well_83,3/05/2023,0,0
well_83,4/05/2023,0,0
well_83,5/05/2023,0,0
well_83,6/05/2023,0,0
well_83,7/05/2023,0,0
well_83,8/05/2023,0,0
well_83,9/05/2023,314,764
well_83,10/05/2023,0,0
well_83,11/05/2023,0,0
well_83,12/05/2023,0,0
well_83,13/05/2023,0,0
well_83,14/05/2023,0,0
well_83,15/05/2023,0,0
well_83,16/05/2023,0,0
well_83,17/05/2023,0,0
well_83,18/05/2023,762,1051
well_83,19/05/2023,1434,1363
well_83,20/05/2023,1477,1363
well_83,21/05/2023,1427,1363
well_83,22/05/2023,1367,1363
well_83,23/05/2023,190,1363
well_83,24/05/2023,0,0
well_83,25/05/2023,0,0
well_83,26/05/2023,0,0
well_83,27/05/2023,0,0
well_83,28/05/2023,0,0
well_83,29/05/2023,0,0
well_83,30/05/2023,0,0
well_83,31/05/2023,0,0
well_83,1/06/2023,0,0
well_83,2/06/2023,0,0
well_83,3/06/2023,0,0
well_83,4/06/2023,0,0
well_83,5/06/2023,0,0
well_83,6/06/2023,0,0
well_83,7/06/2023,0,0
well_83,8/06/2023,0,0
well_83,9/06/2023,0,0
well_83,10/06/2023,0,0
well_83,11/06/2023,0,0
well_83,12/06/2023,0,0
well_83,13/06/2023,0,0
well_83,14/06/2023,0,0
well_83,15/06/2023,0,0
well_83,16/06/2023,50,489
well_83,17/06/2023,1039,950
well_83,18/06/2023,1215,1100
well_83,19/06/2023,1139,1241
well_83,20/06/2023,1643,1440
well_83,21/06/2023,1558,1480
well_83,22/06/2023,1475,1445
well_83,23/06/2023,1567,1548
well_83,24/06/2023,1492,1532
well_83,25/06/2023,1530,1560
well_83,26/06/2023,1494,1588
well_83,27/06/2023,1478,1588
well_83,28/06/2023,1448,1542
well_83,29/06/2023,1472,1489
well_83,30/06/2023,1368,1497
well_83,1/07/2023,1321,1455
well_83,2/07/2023,1303,1493
well_83,3/07/2023,1300,1496
well_83,4/07/2023,1313,1498
well_83,5/07/2023,1228,1445
well_83,6/07/2023,1333,1449
well_83,7/07/2023,1306,1450
well_83,8/07/2023,1307,1491
well_83,9/07/2023,1291,1469
well_83,10/07/2023,1262,1457
well_83,11/07/2023,1271,1530
well_83,12/07/2023,1283,1528
well_83,13/07/2023,1263,1526
well_83,14/07/2023,1253,1512
well_83,15/07/2023,1271,1489
well_83,16/07/2023,1220,1522
well_83,17/07/2023,1220,1518
well_83,18/07/2023,1251,1525
well_83,19/07/2023,1240,1550
well_83,20/07/2023,1231,1558
well_83,21/07/2023,1217,1557
well_83,22/07/2023,1216,1564
well_83,23/07/2023,1209,1565
well_83,24/07/2023,1213,1578
well_83,25/07/2023,1209,1582
well_83,26/07/2023,1211,1595
well_83,27/07/2023,1214,1541
well_83,28/07/2023,1216,1543
well_83,29/07/2023,1213,1569
well_83,30/07/2023,1212,1560
well_83,31/07/2023,1215,1580
well_83,1/08/2023,1218,1560
well_83,2/08/2023,1210,1550
well_83,3/08/2023,1200,1565
well_83,4/08/2023,1196,1594
well_83,5/08/2023,1176,1598
well_83,6/08/2023,1217,1587
well_83,7/08/2023,1178,1598
well_83,8/08/2023,1193,1592
well_83,9/08/2023,1187,1570
well_83,10/08/2023,1181,1578
well_83,11/08/2023,1178,1547
well_83,12/08/2023,1174,1566
well_83,13/08/2023,1183,1623
well_83,14/08/2023,1211,1626
well_83,15/08/2023,1208,1625
well_83,16/08/2023,1183,1637
well_83,17/08/2023,1169,1588
well_83,18/08/2023,1257,1620
well_83,19/08/2023,1235,1625
well_83,20/08/2023,1242,1565
well_83,21/08/2023,1237,1620
well_83,22/08/2023,1233,1558
well_83,23/08/2023,1182,1549
well_83,24/08/2023,1239,1570
well_83,25/08/2023,1229,1596
well_83,26/08/2023,1210,1581
well_83,27/08/2023,1211,1534
well_83,28/08/2023,1191,1569
well_83,29/08/2023,1190,1534
well_83,30/08/2023,1219,1560
well_83,31/08/2023,1209,1562
well_83,1/09/2023,1108,1460
well_83,2/09/2023,1292,1568
well_83,3/09/2023,1233,1574
well_83,4/09/2023,1276,1648
well_83,5/09/2023,1223,1637
well_83,6/09/2023,1191,1640
well_83,7/09/2023,1206,1691
well_83,8/09/2023,1233,1688
well_83,9/09/2023,1281,1625
well_83,10/09/2023,1101,1571
well_83,11/09/2023,1364,1625
well_83,12/09/2023,1358,1630
well_83,13/09/2023,1237,1681
well_83,14/09/2023,1060,1610
well_83,15/09/2023,1365,1613
well_83,16/09/2023,1343,1620
well_83,17/09/2023,1301,1673
well_83,18/09/2023,1292,1673
well_83,19/09/2023,1300,1656
well_83,20/09/2023,1207,1656
well_83,21/09/2023,1139,1613
well_83,22/09/2023,803,1613
well_83,23/09/2023,0,0
well_83,24/09/2023,0,0
well_83,25/09/2023,0,0
well_83,26/09/2023,0,0
well_83,27/09/2023,0,0
well_83,28/09/2023,0,0
well_83,29/09/2023,0,0
well_83,30/09/2023,0,0
well_83,1/10/2023,0,0
well_83,2/10/2023,0,0
well_83,3/10/2023,0,0
well_83,4/10/2023,0,0
well_83,5/10/2023,0,0
well_83,6/10/2023,0,0
well_83,7/10/2023,0,0
well_83,8/10/2023,0,0
well_83,9/10/2023,0,0
well_83,10/10/2023,0,0
well_83,11/10/2023,1473,1157
well_83,12/10/2023,2703,1181
well_83,13/10/2023,2461,1205
well_83,14/10/2023,2638,1230
well_83,15/10/2023,2725,1256
well_83,16/10/2023,2526,1252
well_83,17/10/2023,2638,1273
well_83,18/10/2023,2536,1299
well_83,19/10/2023,2466,1330
well_83,20/10/2023,2577,1413
well_83,21/10/2023,2646,1431
well_83,22/10/2023,2522,1445
well_83,23/10/2023,2577,1502
well_83,24/10/2023,2568,1500
well_83,25/10/2023,2520,1446
well_83,26/10/2023,415,1446
well_83,27/10/2023,1924,1443
well_83,28/10/2023,2281,1443
well_83,29/10/2023,1175,962
well_83,30/10/2023,1703,1085
well_83,31/10/2023,1528,1085
well_83,1/11/2023,1673,1150
well_83,2/11/2023,1379,1070
well_83,3/11/2023,1908,1193
well_83,4/11/2023,856,1193
well_83,5/11/2023,1930,1157
well_83,6/11/2023,2085,1174
well_83,7/11/2023,2009,1161
well_83,8/11/2023,2218,1326
well_83,9/11/2023,2421,1369
well_83,10/11/2023,2289,1277
well_83,11/11/2023,2224,1274
well_83,12/11/2023,2034,1270
well_83,13/11/2023,2025,1270
well_83,14/11/2023,2012,1240
well_83,15/11/2023,1962,1362
well_83,16/11/2023,2262,1395
well_83,17/11/2023,2375,1449
well_83,18/11/2023,2574,1518
well_83,19/11/2023,2354,1471
well_83,20/11/2023,1690,1471
well_83,21/11/2023,1369,1300
well_83,22/11/2023,2281,1355
well_83,23/11/2023,2172,1361
well_83,24/11/2023,2193,1398
well_83,25/11/2023,2178,1380
well_83,26/11/2023,2207,1407
well_83,27/11/2023,2362,1514
well_83,28/11/2023,2352,1526
well_83,29/11/2023,2301,1530
well_83,30/11/2023,2540,1667
well_83,1/12/2023,2654,1700
well_83,2/12/2023,2628,1710
well_83,3/12/2023,2663,1736
well_83,4/12/2023,2709,1757
well_83,5/12/2023,1769,1571
well_83,6/12/2023,1995,1620
well_83,7/12/2023,1993,1667
well_83,8/12/2023,1997,1696
well_83,9/12/2023,1840,1630
well_83,10/12/2023,1888,1665
well_83,11/12/2023,1855,1671
well_83,12/12/2023,1842,1676
well_83,13/12/2023,1830,1696
well_83,14/12/2023,1833,1705
well_83,15/12/2023,1833,1708
well_83,16/12/2023,1787,1608
well_83,17/12/2023,1754,1623
well_83,18/12/2023,1719,1631
well_83,19/12/2023,1737,1647
well_83,20/12/2023,1806,1620
well_83,21/12/2023,1863,1768
well_83,22/12/2023,1917,1790
well_83,23/12/2023,1980,1850
well_83,24/12/2023,1912,1800
well_83,25/12/2023,1990,1836
well_83,26/12/2023,1894,1844
well_83,27/12/2023,1987,1816
well_83,28/12/2023,1948,1828
well_83,29/12/2023,1925,1834
well_83,30/12/2023,1797,1708
well_83,31/12/2023,1830,1718
well_83,1/01/2024,1825,1725
well_83,2/01/2024,1806,1734
well_83,3/01/2024,1796,1710
well_83,4/01/2024,1795,1740
well_83,5/01/2024,1795,1742
well_83,6/01/2024,1765,1745
well_83,7/01/2024,1765,1754
well_83,8/01/2024,1850,1816
well_83,9/01/2024,1795,1778
well_83,10/01/2024,1806,1745
well_83,11/01/2024,1771,1743
well_83,12/01/2024,1740,1763
well_83,13/01/2024,1725,1768
well_83,14/01/2024,1788,1827
well_83,15/01/2024,1774,1830
well_83,16/01/2024,1773,1840
well_83,17/01/2024,1248,1576
well_83,18/01/2024,1938,1755
well_83,19/01/2024,1622,1588
well_83,20/01/2024,1737,1651
well_83,21/01/2024,1687,1667
well_83,22/01/2024,1556,1651
well_83,23/01/2024,1644,1663
well_83,24/01/2024,1621,1677
well_83,25/01/2024,1603,1680
well_83,26/01/2024,1586,1692
well_83,27/01/2024,1635,1755
well_83,28/01/2024,1612,1765
well_83,29/01/2024,1598,1777
well_83,30/01/2024,1587,1785
well_83,31/01/2024,1530,1794
well_83,1/02/2024,1558,1785
well_83,2/02/2024,1499,1790
well_83,3/02/2024,1475,1802
well_83,4/02/2024,1469,1800
well_83,5/02/2024,1460,1845
well_83,6/02/2024,0,0
well_83,7/02/2024,0,0
well_83,8/02/2024,450,713
well_83,9/02/2024,393,711
well_83,10/02/2024,237,711
well_83,11/02/2024,1419,1480
well_83,12/02/2024,1613,1520
well_83,13/02/2024,1567,1540
well_83,14/02/2024,1595,1590
well_83,15/02/2024,1561,1781
well_83,16/02/2024,1552,1793
well_83,17/02/2024,1555,1824
well_83,18/02/2024,1547,1821
well_83,19/02/2024,1536,1830
well_83,20/02/2024,1509,1809
well_83,21/02/2024,1527,1830
well_83,22/02/2024,1507,1834
well_83,23/02/2024,1500,1840
well_83,24/02/2024,1483,1845
well_83,25/02/2024,1468,1845
well_83,26/02/2024,1448,1838
well_83,27/02/2024,1411,1830
well_83,28/02/2024,1393,1825
well_83,29/02/2024,1385,1824
well_83,1/03/2024,1376,1660
well_83,2/03/2024,1368,1831
well_83,3/03/2024,1383,1826
well_83,4/03/2024,1422,1836
well_83,5/03/2024,1407,1830
well_83,6/03/2024,1388,1831
well_83,7/03/2024,1379,1840
well_83,8/03/2024,1369,1801
well_83,9/03/2024,1377,1788
well_83,10/03/2024,1369,1790
well_83,11/03/2024,1359,1795
well_83,12/03/2024,1351,1790
well_83,13/03/2024,1342,1797
well_83,14/03/2024,1334,1799
well_83,15/03/2024,1335,1785
well_83,16/03/2024,1367,1795
well_83,17/03/2024,1350,1799
well_83,18/03/2024,1347,1810
well_83,19/03/2024,1381,1800
well_83,20/03/2024,1363,1805
well_83,21/03/2024,1353,1811
well_83,22/03/2024,1339,1764
well_83,23/03/2024,1363,1778
well_83,24/03/2024,1330,1748
well_83,25/03/2024,1384,1761
well_83,26/03/2024,1374,1771
well_83,27/03/2024,1395,1749
well_83,28/03/2024,1367,1743
well_83,29/03/2024,1402,1765
well_83,30/03/2024,1406,1771
well_83,31/03/2024,1379,1779
well_83,1/04/2024,1359,1779
well_83,2/04/2024,1355,1788
well_83,3/04/2024,1354,1791
well_83,4/04/2024,1273,1664
well_83,5/04/2024,1277,1669
well_83,6/04/2024,1261,1674
well_83,7/04/2024,1258,1683
well_83,8/04/2024,1248,1658
well_83,9/04/2024,1338,1697
well_83,10/04/2024,1315,1720
well_83,11/04/2024,1294,1689
well_83,12/04/2024,1189,1651
well_83,13/04/2024,841,1651
well_83,14/04/2024,1003,1544
well_83,15/04/2024,208,1284
well_83,16/04/2024,1383,1360
well_83,17/04/2024,1495,1546
well_83,18/04/2024,1217,1546
well_83,19/04/2024,0,0
well_83,20/04/2024,0,0
well_83,21/04/2024,0,0
well_83,22/04/2024,0,0
well_83,23/04/2024,0,0
well_83,24/04/2024,0,0
well_83,25/04/2024,0,0
well_83,26/04/2024,420,1530
well_83,27/04/2024,1611,1597
well_83,28/04/2024,1242,1597
well_83,29/04/2024,1409,1444
well_83,30/04/2024,1309,1407
well_83,1/05/2024,1364,1452
well_83,2/05/2024,1134,1420
well_83,3/05/2024,1867,1479
well_83,4/05/2024,1839,1507
well_83,5/05/2024,1829,1516
well_83,6/05/2024,1719,1442
well_83,7/05/2024,1678,1372
well_83,8/05/2024,1764,1455
well_83,9/05/2024,1749,1482
well_83,10/05/2024,1731,1491
well_83,11/05/2024,1725,1503
well_83,12/05/2024,1717,1510
well_83,13/05/2024,1708,1514
well_83,14/05/2024,1687,1510
well_83,15/05/2024,1800,1558
well_83,16/05/2024,1829,1578
well_83,17/05/2024,1830,1593
well_83,18/05/2024,1814,1574
well_83,19/05/2024,1801,1583
well_83,20/05/2024,1796,1541
well_83,21/05/2024,1976,1696
well_83,22/05/2024,1866,1630
well_83,23/05/2024,1916,1662
well_83,24/05/2024,1906,1671
well_83,25/05/2024,1773,1642
well_83,26/05/2024,1951,1663
well_83,27/05/2024,1558,1279
well_83,28/05/2024,1357,1300
well_83,29/05/2024,1419,1325
well_83,30/05/2024,858,1325
well_83,31/05/2024,866,1645
well_83,1/06/2024,1002,1675
well_83,2/06/2024,1000,1677
well_83,3/06/2024,1019,1659
well_83,4/06/2024,1029,1639
well_83,5/06/2024,1018,1638
well_83,6/06/2024,1023,1637
well_83,7/06/2024,1025,1645
well_83,8/06/2024,1025,1646
well_83,9/06/2024,1023,1640
well_83,10/06/2024,1046,1611
well_83,11/06/2024,1043,1616
well_83,12/06/2024,1041,1618
well_83,13/06/2024,1042,1615
well_83,14/06/2024,1037,1480
well_83,15/06/2024,1039,1623
well_83,16/06/2024,1043,1625
well_83,17/06/2024,1048,1630
well_83,18/06/2024,1061,1600
well_83,19/06/2024,1056,1608
well_83,20/06/2024,1047,1607
well_83,21/06/2024,1070,1580
well_83,22/06/2024,1062,1595
well_83,23/06/2024,1065,1604
well_83,24/06/2024,967,1563
well_83,25/06/2024,1057,1571
well_83,26/06/2024,1050,1620
well_83,27/06/2024,1015,1585
well_83,28/06/2024,286,1650
well_83,29/06/2024,1131,1670
well_83,30/06/2024,1095,1540
well_83,1/07/2024,1055,1533
well_83,2/07/2024,903,1482
well_83,3/07/2024,1065,1465
well_83,4/07/2024,1054,1480
well_83,5/07/2024,1062,1482
well_83,6/07/2024,1051,1485
well_83,7/07/2024,1053,1478
well_83,8/07/2024,1057,1465
well_83,9/07/2024,1049,1464
well_83,10/07/2024,1046,1468
well_83,11/07/2024,1033,1478
well_83,12/07/2024,1011,1449
well_83,13/07/2024,1014,1439
well_83,14/07/2024,1025,1425
well_83,15/07/2024,1029,1425
well_83,16/07/2024,1025,1606
well_83,17/07/2024,1176,1646
well_83,18/07/2024,1131,1640
well_83,19/07/2024,1136,1665
well_83,20/07/2024,1191,1520
well_83,21/07/2024,1198,1749
well_83,22/07/2024,1184,1770
well_83,23/07/2024,1185,1785
well_83,24/07/2024,1174,1795
well_83,25/07/2024,1166,1798
well_83,26/07/2024,1154,1660
well_83,27/07/2024,1158,1799
well_83,28/07/2024,1133,1812
well_83,29/07/2024,1178,1789
well_83,30/07/2024,1040,1539
well_83,31/07/2024,906,1794
well_83,1/08/2024,812,1552
well_83,2/08/2024,797,1922
well_83,3/08/2024,664,1772
well_83,4/08/2024,639,1840
well_9,15/03/2022,77,1
well_9,16/03/2022,86,1
well_9,17/03/2022,79,1
well_9,18/03/2022,54,1
well_9,19/03/2022,843,1
well_9,20/03/2022,134,1
well_9,21/03/2022,114,1
well_9,22/03/2022,122,1
well_9,23/03/2022,104,1
well_9,24/03/2022,87,1
well_9,25/03/2022,97,0
well_9,26/03/2022,740,0
well_9,27/03/2022,927,0
well_9,28/03/2022,682,0
well_9,29/03/2022,919,0
well_9,30/03/2022,865,0
well_9,31/03/2022,884,0
well_9,1/04/2022,783,1
well_9,2/04/2022,704,1
well_9,3/04/2022,706,1
well_9,4/04/2022,704,1
well_9,5/04/2022,699,1
well_9,6/04/2022,650,1
well_9,7/04/2022,628,1
well_9,8/04/2022,769,1
well_9,9/04/2022,831,1
well_9,10/04/2022,761,1
well_9,11/04/2022,818,1
well_9,12/04/2022,821,1
well_9,13/04/2022,837,1
well_9,14/04/2022,778,1
well_9,15/04/2022,867,1
well_9,16/04/2022,885,100
well_9,17/04/2022,971,120
well_9,18/04/2022,1028,120
well_9,19/04/2022,1109,180
well_9,20/04/2022,991,200
well_9,21/04/2022,970,140
well_9,22/04/2022,938,120
well_9,23/04/2022,822,80
well_9,24/04/2022,730,150
well_9,25/04/2022,767,140
well_9,26/04/2022,775,140
well_9,27/04/2022,827,140
well_9,28/04/2022,836,150
well_9,29/04/2022,919,220
well_9,30/04/2022,941,220
well_9,1/05/2022,857,280
well_9,2/05/2022,731,280
well_9,3/05/2022,948,280
well_9,4/05/2022,1024,280
well_9,5/05/2022,999,280
well_9,6/05/2022,960,320
well_9,7/05/2022,922,320
well_9,8/05/2022,914,320
well_9,9/05/2022,906,300
well_9,10/05/2022,891,360
well_9,11/05/2022,742,300
well_9,12/05/2022,177,440
well_9,13/05/2022,692,340
well_9,14/05/2022,650,380
well_9,15/05/2022,627,380
well_9,16/05/2022,756,510
well_9,17/05/2022,820,500
well_9,18/05/2022,840,490
well_9,19/05/2022,804,480
well_9,20/05/2022,868,340
well_9,21/05/2022,226,340
well_9,22/05/2022,603,1073
well_9,23/05/2022,761,1073
well_9,24/05/2022,2050,1073
well_9,25/05/2022,562,1073
well_9,26/05/2022,437,1073
well_9,27/05/2022,505,340
well_9,28/05/2022,764,340
well_9,29/05/2022,719,260
well_9,30/05/2022,127,220
well_9,31/05/2022,621,210
well_9,1/06/2022,614,300
well_9,2/06/2022,640,420
well_9,3/06/2022,767,380
well_9,4/06/2022,709,420
well_9,5/06/2022,806,440
well_9,6/06/2022,842,500
well_9,7/06/2022,809,490
well_9,8/06/2022,789,500
well_9,9/06/2022,794,530
well_9,10/06/2022,670,530
well_9,11/06/2022,544,530
well_9,12/06/2022,509,530
well_9,13/06/2022,483,530
well_9,14/06/2022,423,530
well_9,15/06/2022,421,530
well_9,16/06/2022,457,530
well_9,17/06/2022,435,520
well_9,18/06/2022,525,600
well_9,19/06/2022,834,720
well_9,20/06/2022,544,620
well_9,21/06/2022,422,640
well_9,22/06/2022,1151,520
well_9,23/06/2022,874,540
well_9,24/06/2022,1239,600
well_9,25/06/2022,1221,540
well_9,26/06/2022,1204,580
well_9,27/06/2022,862,540
well_9,28/06/2022,1179,600
well_9,29/06/2022,1145,630
well_9,30/06/2022,1047,520
well_9,1/07/2022,950,520
well_9,2/07/2022,636,520
well_9,3/07/2022,716,520
well_9,4/07/2022,1029,520
well_9,5/07/2022,335,520
well_9,6/07/2022,931,520
well_9,7/07/2022,709,520
well_9,8/07/2022,1152,660
well_9,9/07/2022,1167,700
well_9,10/07/2022,1154,720
well_9,11/07/2022,1085,720
well_9,12/07/2022,1032,600
well_9,13/07/2022,1159,700
well_9,14/07/2022,1139,720
well_9,15/07/2022,1138,720
well_9,16/07/2022,1121,640
well_9,17/07/2022,1105,720
well_9,18/07/2022,1067,730
well_9,19/07/2022,1110,720
well_9,20/07/2022,1073,740
well_9,21/07/2022,1039,750
well_9,22/07/2022,1063,750
well_9,23/07/2022,1046,750
well_9,24/07/2022,1031,750
well_9,25/07/2022,1025,750
well_9,26/07/2022,1058,750
well_9,27/07/2022,1065,750
well_9,28/07/2022,1051,750
well_9,29/07/2022,1037,840
well_9,30/07/2022,1032,840
well_9,31/07/2022,1020,820
well_9,1/08/2022,998,860
well_9,2/08/2022,960,860
well_9,3/08/2022,955,840
well_9,4/08/2022,1068,840
well_9,5/08/2022,793,760
well_9,6/08/2022,1082,670
well_9,7/08/2022,1043,780
well_9,8/08/2022,643,780
well_9,9/08/2022,339,780
well_9,10/08/2022,789,640
well_9,11/08/2022,930,610
well_9,12/08/2022,967,610
well_9,13/08/2022,887,610
well_9,14/08/2022,949,610
well_9,15/08/2022,550,1591
well_9,16/08/2022,273,1591
well_9,17/08/2022,829,1591
well_9,18/08/2022,809,1591
well_9,19/08/2022,954,1591
well_9,20/08/2022,960,1020
well_9,21/08/2022,971,1020
well_9,22/08/2022,968,1020
well_9,23/08/2022,939,1125
well_9,24/08/2022,110,1125
well_9,25/08/2022,797,1190
well_9,26/08/2022,937,900
well_9,27/08/2022,414,196
well_9,28/08/2022,258,500
well_9,29/08/2022,235,500
well_9,30/08/2022,184,540
well_9,31/08/2022,177,540
well_9,1/09/2022,232,680
well_9,2/09/2022,1062,1540
well_9,3/09/2022,2364,1180
well_9,4/09/2022,2268,1320
well_9,5/09/2022,2461,1320
well_9,6/09/2022,2419,1320
well_9,7/09/2022,2619,1320
well_9,8/09/2022,2640,1320
well_9,9/09/2022,2670,1300
well_9,10/09/2022,2574,1300
well_9,11/09/2022,2517,1320
well_9,12/09/2022,2691,1320
well_9,13/09/2022,1078,1320
well_9,14/09/2022,218,1285
well_9,15/09/2022,2315,1450
well_9,16/09/2022,168,1450
well_9,17/09/2022,0,0
well_9,18/09/2022,0,0
well_9,19/09/2022,1228,1460
well_9,20/09/2022,2425,1465
well_9,21/09/2022,873,1465
well_9,22/09/2022,2488,1340
well_9,23/09/2022,2489,1340
well_9,24/09/2022,2270,1340
well_9,25/09/2022,2505,1340
well_9,26/09/2022,2425,1325
well_9,27/09/2022,1991,1325
well_9,28/09/2022,2570,1325
well_9,29/09/2022,2498,1325
well_9,30/09/2022,2408,480
well_9,1/10/2022,1929,480
well_9,2/10/2022,1861,1370
well_9,3/10/2022,1811,1370
well_9,4/10/2022,1720,1380
well_9,5/10/2022,1715,1370
well_9,6/10/2022,1759,1370
well_9,7/10/2022,1729,1400
well_9,8/10/2022,1751,1380
well_9,9/10/2022,1806,1395
well_9,10/10/2022,1744,1410
well_9,11/10/2022,1712,1420
well_9,12/10/2022,1088,1420
well_9,13/10/2022,35,1120
well_9,14/10/2022,125,1120
well_9,15/10/2022,144,1115
well_9,16/10/2022,151,1115
well_9,17/10/2022,156,1115
well_9,18/10/2022,156,1115
well_9,19/10/2022,141,1100
well_9,20/10/2022,167,1102
well_9,21/10/2022,157,1060
well_9,22/10/2022,164,1080
well_9,23/10/2022,175,1080
well_9,24/10/2022,170,1090
well_9,25/10/2022,161,1010
well_9,26/10/2022,134,1020
well_9,27/10/2022,141,1020
well_9,28/10/2022,91,760
well_9,29/10/2022,117,985
well_9,30/10/2022,149,992
well_9,31/10/2022,156,987
well_9,1/11/2022,155,997
well_9,2/11/2022,154,988
well_9,3/11/2022,158,990
well_9,4/11/2022,152,990
well_9,5/11/2022,143,990
well_9,6/11/2022,143,990
well_9,7/11/2022,37,990
well_9,8/11/2022,117,990
well_9,9/11/2022,99,990
well_9,10/11/2022,234,990
well_9,11/11/2022,438,1080
well_9,12/11/2022,1217,1100
well_9,13/11/2022,977,1130
well_9,14/11/2022,275,1370
well_9,15/11/2022,1366,1370
well_9,16/11/2022,1432,0
well_9,17/11/2022,1478,1550
well_9,18/11/2022,1455,1550
well_9,19/11/2022,1449,1360
well_9,20/11/2022,1366,1375
well_9,21/11/2022,1343,1380
well_9,22/11/2022,1330,1380
well_9,23/11/2022,1320,1385
well_9,24/11/2022,1311,1388
well_9,25/11/2022,1185,1388
well_9,26/11/2022,1312,1364
well_9,27/11/2022,1287,1364
well_9,28/11/2022,1218,1377
well_9,29/11/2022,1293,1385
well_9,30/11/2022,1259,1387
well_9,1/12/2022,1172,1388
well_9,2/12/2022,1279,1390
well_9,3/12/2022,1237,1390
well_9,4/12/2022,1183,1390
well_9,5/12/2022,1240,1390
well_9,6/12/2022,1216,1400
well_9,7/12/2022,1207,1410
well_9,8/12/2022,1179,1415
well_9,9/12/2022,1031,1410
well_9,10/12/2022,1227,1415
well_9,11/12/2022,1204,1403
well_9,12/12/2022,1242,1403
well_9,13/12/2022,1220,1403
well_9,14/12/2022,1198,1403
well_9,15/12/2022,1179,1403
well_9,16/12/2022,1157,1403
well_9,17/12/2022,943,1403
well_9,18/12/2022,1230,1403
well_9,19/12/2022,1227,1403
well_9,20/12/2022,1154,1403
well_9,21/12/2022,1145,1403
well_9,22/12/2022,1119,1403
well_9,23/12/2022,1131,1430
well_9,24/12/2022,989,1420
well_9,25/12/2022,1123,1420
well_9,26/12/2022,1104,1410
well_9,27/12/2022,1093,1410
well_9,28/12/2022,1081,1400
well_9,29/12/2022,1075,1400
well_9,30/12/2022,1058,1410
well_9,31/12/2022,1064,1420
well_9,1/01/2023,1070,1420
well_9,2/01/2023,1067,1427
well_9,3/01/2023,1054,1424
well_9,4/01/2023,1045,1425
well_9,5/01/2023,1046,1428
well_9,6/01/2023,1038,1428
well_9,7/01/2023,1045,1428
well_9,8/01/2023,1093,1412
well_9,9/01/2023,1087,1407
well_9,10/01/2023,1109,1410
well_9,11/01/2023,1074,1410
well_9,12/01/2023,981,1410
well_9,13/01/2023,1064,1430
well_9,14/01/2023,1070,1430
well_9,15/01/2023,1056,1430
well_9,16/01/2023,1050,1300
well_9,17/01/2023,985,1420
